,entropy,true_labels,pred_labels,condition,is_prediction_correct
5512,0.0,0,0,DUQ-Quant,True
5513,0.0,3,3,DUQ-Quant,True
5514,0.0,5,5,DUQ-Quant,True
5515,0.0,2,2,DUQ-Quant,True
5516,0.0,3,3,DUQ-Quant,True
5517,0.0,3,3,DUQ-Quant,True
5518,0.0,5,5,DUQ-Quant,True
5519,0.0,0,0,DUQ-Quant,True
5520,0.0,4,4,DUQ-Quant,True
5521,0.0,6,6,DUQ-Quant,True
5522,0.0,5,5,DUQ-Quant,True
5523,0.0,6,6,DUQ-Quant,True
5524,0.0,8,8,DUQ-Quant,True
5525,0.0,2,2,DUQ-Quant,True
5526,0.0,5,5,DUQ-Quant,True
5527,0.0,7,7,DUQ-Quant,True
5528,0.0,5,5,DUQ-Quant,True
5529,0.0,3,3,DUQ-Quant,True
5530,2.272884432609699,0,0,DUQ-Quant,True
5531,0.0,3,3,DUQ-Quant,True
5532,0.0,6,6,DUQ-Quant,True
5533,0.0,1,1,DUQ-Quant,True
5534,0.0,3,3,DUQ-Quant,True
5535,0.0,5,5,DUQ-Quant,True
5536,0.0,1,1,DUQ-Quant,True
5537,0.0,3,3,DUQ-Quant,True
5538,0.0,7,7,DUQ-Quant,True
5539,0.0,5,5,DUQ-Quant,True
5540,0.0,2,2,DUQ-Quant,True
5541,0.0,3,3,DUQ-Quant,True
5542,0.0,1,1,DUQ-Quant,True
5543,0.0,4,4,DUQ-Quant,True
5544,0.0,8,8,DUQ-Quant,True
5545,0.0,9,9,DUQ-Quant,True
5546,0.0,9,9,DUQ-Quant,True
5547,0.0,1,1,DUQ-Quant,True
5548,0.0,9,9,DUQ-Quant,True
5549,0.0,1,1,DUQ-Quant,True
5550,0.0,2,2,DUQ-Quant,True
5551,0.0,1,1,DUQ-Quant,True
5552,0.0,9,9,DUQ-Quant,True
5553,0.0,3,3,DUQ-Quant,True
5554,0.0,4,4,DUQ-Quant,True
5555,0.0,9,9,DUQ-Quant,True
5556,0.0,1,1,DUQ-Quant,True
5557,0.0,5,5,DUQ-Quant,True
5558,0.0,7,7,DUQ-Quant,True
5559,0.0,1,1,DUQ-Quant,True
5560,0.0,2,2,DUQ-Quant,True
5561,0.0,2,2,DUQ-Quant,True
5562,0.0,6,6,DUQ-Quant,True
5563,0.0,2,2,DUQ-Quant,True
5564,0.0,2,2,DUQ-Quant,True
5565,0.0,8,8,DUQ-Quant,True
5566,0.0,0,0,DUQ-Quant,True
5567,0.0,3,3,DUQ-Quant,True
5568,0.0,2,2,DUQ-Quant,True
5569,0.0,2,2,DUQ-Quant,True
5570,0.0,8,8,DUQ-Quant,True
5571,0.0,4,4,DUQ-Quant,True
5572,0.0,3,3,DUQ-Quant,True
5573,0.0,1,1,DUQ-Quant,True
5574,0.0,0,0,DUQ-Quant,True
5575,0.0,7,7,DUQ-Quant,True
5576,0.0,7,7,DUQ-Quant,True
5577,0.0,1,1,DUQ-Quant,True
5578,0.0,3,3,DUQ-Quant,True
5579,0.0,8,8,DUQ-Quant,True
5580,0.0,3,3,DUQ-Quant,True
5581,0.0,5,5,DUQ-Quant,True
5582,0.0,3,3,DUQ-Quant,True
5583,0.0,6,6,DUQ-Quant,True
5584,0.0,8,8,DUQ-Quant,True
5585,0.0,0,0,DUQ-Quant,True
5586,0.0,2,2,DUQ-Quant,True
5587,0.0,9,9,DUQ-Quant,True
5588,0.0,7,7,DUQ-Quant,True
5589,0.0,8,8,DUQ-Quant,True
5590,0.0,1,1,DUQ-Quant,True
5591,0.0,9,9,DUQ-Quant,True
5592,0.0,6,6,DUQ-Quant,True
5593,0.0,7,7,DUQ-Quant,True
5594,0.0,4,4,DUQ-Quant,True
5595,0.0,9,9,DUQ-Quant,True
5596,0.0,5,5,DUQ-Quant,True
5597,0.0,8,8,DUQ-Quant,True
5598,0.0,0,0,DUQ-Quant,True
5599,0.0,4,4,DUQ-Quant,True
5600,0.0,9,9,DUQ-Quant,True
5601,0.0,5,5,DUQ-Quant,True
5602,0.0,8,8,DUQ-Quant,True
5603,0.0,6,6,DUQ-Quant,True
5604,0.0,5,5,DUQ-Quant,True
5605,0.0,8,8,DUQ-Quant,True
5606,0.0,3,3,DUQ-Quant,True
5607,0.0,2,2,DUQ-Quant,True
5608,0.0,2,2,DUQ-Quant,True
5609,0.0,3,3,DUQ-Quant,True
5610,0.0,0,0,DUQ-Quant,True
5611,0.0,8,8,DUQ-Quant,True
5612,0.0,7,7,DUQ-Quant,True
5613,0.0,8,8,DUQ-Quant,True
5614,0.0,7,7,DUQ-Quant,True
5615,0.0,8,8,DUQ-Quant,True
5616,0.0,1,1,DUQ-Quant,True
5617,0.0,8,8,DUQ-Quant,True
5618,0.0,4,4,DUQ-Quant,True
5619,0.0,1,1,DUQ-Quant,True
5620,0.0,3,3,DUQ-Quant,True
5621,0.0,5,5,DUQ-Quant,True
5622,0.0,3,3,DUQ-Quant,True
5623,0.0,2,2,DUQ-Quant,True
5624,0.0,8,8,DUQ-Quant,True
5625,0.0,7,7,DUQ-Quant,True
5626,0.0,4,4,DUQ-Quant,True
5627,0.0,4,4,DUQ-Quant,True
5628,0.0,9,9,DUQ-Quant,True
5629,0.0,2,2,DUQ-Quant,True
5630,0.0,8,8,DUQ-Quant,True
5631,0.0,4,4,DUQ-Quant,True
5632,0.0,3,3,DUQ-Quant,True
5633,0.0,8,8,DUQ-Quant,True
5634,0.0,2,2,DUQ-Quant,True
5635,0.0,3,3,DUQ-Quant,True
5636,0.0,2,2,DUQ-Quant,True
5637,0.0,1,1,DUQ-Quant,True
5638,0.0,6,6,DUQ-Quant,True
5639,0.0,5,5,DUQ-Quant,True
5640,0.0,3,3,DUQ-Quant,True
5641,0.0,3,3,DUQ-Quant,True
5642,0.0,3,3,DUQ-Quant,True
5643,0.0,1,1,DUQ-Quant,True
5644,0.0,3,3,DUQ-Quant,True
5645,0.0,2,2,DUQ-Quant,True
5646,0.0,1,1,DUQ-Quant,True
5647,0.0,2,2,DUQ-Quant,True
5648,0.0,6,6,DUQ-Quant,True
5649,0.0,5,5,DUQ-Quant,True
5650,0.0,5,5,DUQ-Quant,True
5651,0.0,1,1,DUQ-Quant,True
5652,0.0,5,5,DUQ-Quant,True
5653,0.0,8,8,DUQ-Quant,True
5654,0.0,8,8,DUQ-Quant,True
5655,0.0,2,2,DUQ-Quant,True
5656,0.0,2,2,DUQ-Quant,True
5657,0.0,6,6,DUQ-Quant,True
5658,0.0,8,8,DUQ-Quant,True
5659,0.0,1,1,DUQ-Quant,True
5660,0.0,0,0,DUQ-Quant,True
5661,0.0,5,5,DUQ-Quant,True
5662,0.0,8,8,DUQ-Quant,True
5663,0.0,6,6,DUQ-Quant,True
5664,0.0,6,6,DUQ-Quant,True
5665,0.0,5,5,DUQ-Quant,True
5666,0.0,3,3,DUQ-Quant,True
5667,0.0,2,2,DUQ-Quant,True
5668,0.0,9,9,DUQ-Quant,True
5669,0.0,9,9,DUQ-Quant,True
5670,0.0,9,9,DUQ-Quant,True
5671,0.0,4,4,DUQ-Quant,True
5672,0.0,3,3,DUQ-Quant,True
5673,0.0,5,5,DUQ-Quant,True
5674,0.0,1,1,DUQ-Quant,True
5675,0.0,3,3,DUQ-Quant,True
5676,0.0,7,7,DUQ-Quant,True
5677,0.0,5,5,DUQ-Quant,True
5678,0.0,6,6,DUQ-Quant,True
5679,0.0,3,3,DUQ-Quant,True
5680,0.0,4,4,DUQ-Quant,True
5681,0.0,8,8,DUQ-Quant,True
5682,0.0,5,5,DUQ-Quant,True
5683,0.0,9,9,DUQ-Quant,True
5684,0.0,4,4,DUQ-Quant,True
5685,0.0,5,5,DUQ-Quant,True
5686,0.0,6,6,DUQ-Quant,True
5687,0.0,6,6,DUQ-Quant,True
5688,0.0,2,2,DUQ-Quant,True
5689,0.0,5,5,DUQ-Quant,True
5690,0.0,4,4,DUQ-Quant,True
5691,0.0,5,5,DUQ-Quant,True
5692,0.0,6,6,DUQ-Quant,True
5693,0.0,6,6,DUQ-Quant,True
5694,0.0,1,1,DUQ-Quant,True
5695,0.0,8,8,DUQ-Quant,True
5696,0.0,9,9,DUQ-Quant,True
5697,0.0,5,5,DUQ-Quant,True
5698,0.0,8,8,DUQ-Quant,True
5699,0.0,6,6,DUQ-Quant,True
5700,0.0,7,7,DUQ-Quant,True
5701,0.0,2,2,DUQ-Quant,True
5702,0.0,3,3,DUQ-Quant,True
5703,0.0,8,8,DUQ-Quant,True
5704,0.0,1,1,DUQ-Quant,True
5705,0.0,8,8,DUQ-Quant,True
5706,0.0,6,6,DUQ-Quant,True
5707,0.0,8,8,DUQ-Quant,True
5708,0.0,9,9,DUQ-Quant,True
5709,0.0,2,2,DUQ-Quant,True
5710,0.0,6,6,DUQ-Quant,True
5711,0.0,7,7,DUQ-Quant,True
5712,0.0,9,9,DUQ-Quant,True
5713,0.0,2,2,DUQ-Quant,True
5714,0.0,4,4,DUQ-Quant,True
5715,0.0,4,4,DUQ-Quant,True
5716,0.0,5,5,DUQ-Quant,True
5717,0.0,9,9,DUQ-Quant,True
5718,0.0,3,3,DUQ-Quant,True
5719,0.0,7,7,DUQ-Quant,True
5720,0.0,4,4,DUQ-Quant,True
5721,0.0,0,0,DUQ-Quant,True
5722,0.0,4,4,DUQ-Quant,True
5723,0.0,4,4,DUQ-Quant,True
5724,0.0,5,5,DUQ-Quant,True
5725,0.0,7,7,DUQ-Quant,True
5726,0.0,2,2,DUQ-Quant,True
5727,0.0,5,5,DUQ-Quant,True
5728,0.0,7,7,DUQ-Quant,True
5729,0.0,6,6,DUQ-Quant,True
5730,0.0,9,9,DUQ-Quant,True
5731,0.0,0,0,DUQ-Quant,True
5732,0.0,2,2,DUQ-Quant,True
5733,0.0,0,0,DUQ-Quant,True
5734,0.0,2,2,DUQ-Quant,True
5735,0.0,3,3,DUQ-Quant,True
5736,0.0,8,8,DUQ-Quant,True
5737,0.0,9,9,DUQ-Quant,True
5738,0.0,4,4,DUQ-Quant,True
5739,0.0,3,3,DUQ-Quant,True
5740,0.0,7,7,DUQ-Quant,True
5741,0.0,9,9,DUQ-Quant,True
5742,0.0,2,2,DUQ-Quant,True
5743,0.0,7,7,DUQ-Quant,True
5744,0.0,2,2,DUQ-Quant,True
5745,0.0,3,3,DUQ-Quant,True
5746,0.0,3,3,DUQ-Quant,True
5747,0.0,6,6,DUQ-Quant,True
5748,0.0,7,7,DUQ-Quant,True
5749,0.0,2,2,DUQ-Quant,True
5750,0.0,6,6,DUQ-Quant,True
5751,0.0,3,3,DUQ-Quant,True
5752,0.0,9,9,DUQ-Quant,True
5753,0.0,2,2,DUQ-Quant,True
5754,0.0,5,5,DUQ-Quant,True
5755,0.0,4,4,DUQ-Quant,True
5756,0.0,8,8,DUQ-Quant,True
5757,0.0,0,0,DUQ-Quant,True
5758,0.0,7,7,DUQ-Quant,True
5759,2.272884432609699,4,4,DUQ-Quant,True
5760,0.0,9,9,DUQ-Quant,True
5761,0.0,6,6,DUQ-Quant,True
5762,0.0,3,3,DUQ-Quant,True
5763,0.0,7,7,DUQ-Quant,True
5764,0.0,0,0,DUQ-Quant,True
5765,0.0,6,6,DUQ-Quant,True
5766,0.0,2,2,DUQ-Quant,True
5767,0.0,0,0,DUQ-Quant,True
5768,0.0,9,9,DUQ-Quant,True
5769,0.0,6,6,DUQ-Quant,True
5770,0.0,1,1,DUQ-Quant,True
5771,0.0,8,8,DUQ-Quant,True
5772,0.0,6,6,DUQ-Quant,True
5773,0.0,5,5,DUQ-Quant,True
5774,0.0,1,1,DUQ-Quant,True
5775,0.0,8,8,DUQ-Quant,True
5776,0.0,7,7,DUQ-Quant,True
5777,0.0,6,6,DUQ-Quant,True
5778,0.0,4,4,DUQ-Quant,True
5779,0.0,1,1,DUQ-Quant,True
5780,0.0,2,2,DUQ-Quant,True
5781,0.0,2,2,DUQ-Quant,True
5782,0.0,7,7,DUQ-Quant,True
5783,0.0,4,4,DUQ-Quant,True
5784,0.0,8,8,DUQ-Quant,True
5785,0.0,2,7,DUQ-Quant,False
5786,0.0,6,6,DUQ-Quant,True
5787,0.0,3,3,DUQ-Quant,True
5788,0.0,8,8,DUQ-Quant,True
5789,0.0,5,5,DUQ-Quant,True
5790,0.0,6,6,DUQ-Quant,True
5791,0.0,2,2,DUQ-Quant,True
5792,0.0,2,2,DUQ-Quant,True
5793,0.0,4,4,DUQ-Quant,True
5794,0.0,4,4,DUQ-Quant,True
5795,0.0,9,9,DUQ-Quant,True
5796,0.0,0,0,DUQ-Quant,True
5797,0.0,4,4,DUQ-Quant,True
5798,0.0,4,4,DUQ-Quant,True
5799,0.0,3,3,DUQ-Quant,True
5800,0.0,0,0,DUQ-Quant,True
5801,0.0,1,1,DUQ-Quant,True
5802,0.0,8,8,DUQ-Quant,True
5803,0.0,6,6,DUQ-Quant,True
5804,0.0,0,0,DUQ-Quant,True
5805,0.0,9,9,DUQ-Quant,True
5806,0.0,1,1,DUQ-Quant,True
5807,0.0,8,8,DUQ-Quant,True
5808,0.0,1,1,DUQ-Quant,True
5809,0.0,8,8,DUQ-Quant,True
5810,0.0,6,6,DUQ-Quant,True
5811,0.0,8,8,DUQ-Quant,True
5812,0.0,8,8,DUQ-Quant,True
5813,0.0,5,5,DUQ-Quant,True
5814,0.0,6,6,DUQ-Quant,True
5815,0.0,7,7,DUQ-Quant,True
5816,0.0,4,4,DUQ-Quant,True
5817,0.0,2,2,DUQ-Quant,True
5818,0.0,2,2,DUQ-Quant,True
5819,2.272884432609699,8,0,DUQ-Quant,False
5820,0.0,8,8,DUQ-Quant,True
5821,0.0,9,9,DUQ-Quant,True
5822,0.0,5,5,DUQ-Quant,True
5823,0.0,5,5,DUQ-Quant,True
5824,0.0,7,7,DUQ-Quant,True
5825,0.0,7,7,DUQ-Quant,True
5826,0.0,9,9,DUQ-Quant,True
5827,0.0,2,2,DUQ-Quant,True
5828,0.0,1,1,DUQ-Quant,True
5829,0.0,1,1,DUQ-Quant,True
5830,0.0,9,9,DUQ-Quant,True
5831,0.0,2,2,DUQ-Quant,True
5832,0.0,8,8,DUQ-Quant,True
5833,0.0,2,2,DUQ-Quant,True
5834,0.0,0,0,DUQ-Quant,True
5835,0.0,1,1,DUQ-Quant,True
5836,0.0,1,1,DUQ-Quant,True
5837,0.0,1,1,DUQ-Quant,True
5838,0.0,7,7,DUQ-Quant,True
5839,0.0,1,1,DUQ-Quant,True
5840,0.0,0,0,DUQ-Quant,True
5841,0.0,9,9,DUQ-Quant,True
5842,0.0,8,8,DUQ-Quant,True
5843,0.0,9,9,DUQ-Quant,True
5844,0.0,1,1,DUQ-Quant,True
5845,0.0,3,3,DUQ-Quant,True
5846,0.0,8,8,DUQ-Quant,True
5847,0.0,7,7,DUQ-Quant,True
5848,0.0,2,2,DUQ-Quant,True
5849,0.0,2,2,DUQ-Quant,True
5850,0.0,3,3,DUQ-Quant,True
5851,0.0,4,4,DUQ-Quant,True
5852,0.0,4,4,DUQ-Quant,True
5853,0.0,5,5,DUQ-Quant,True
5854,0.0,9,9,DUQ-Quant,True
5855,0.0,9,9,DUQ-Quant,True
5856,0.0,4,4,DUQ-Quant,True
5857,0.0,2,2,DUQ-Quant,True
5858,0.0,0,0,DUQ-Quant,True
5859,0.0,3,3,DUQ-Quant,True
5860,0.0,9,9,DUQ-Quant,True
5861,0.0,1,1,DUQ-Quant,True
5862,0.0,8,8,DUQ-Quant,True
5863,0.0,3,3,DUQ-Quant,True
5864,0.0,4,4,DUQ-Quant,True
5865,0.0,0,0,DUQ-Quant,True
5866,0.0,7,7,DUQ-Quant,True
5867,0.0,5,5,DUQ-Quant,True
5868,0.0,1,1,DUQ-Quant,True
5869,0.0,7,7,DUQ-Quant,True
5870,0.0,2,2,DUQ-Quant,True
5871,0.0,1,1,DUQ-Quant,True
5872,0.0,1,1,DUQ-Quant,True
5873,0.0,6,6,DUQ-Quant,True
5874,0.0,5,5,DUQ-Quant,True
5875,0.0,1,1,DUQ-Quant,True
5876,0.0,4,4,DUQ-Quant,True
5877,0.0,9,9,DUQ-Quant,True
5878,0.0,7,7,DUQ-Quant,True
5879,0.0,3,3,DUQ-Quant,True
5880,0.0,8,8,DUQ-Quant,True
5881,0.0,6,6,DUQ-Quant,True
5882,0.0,6,6,DUQ-Quant,True
5883,0.0,6,0,DUQ-Quant,False
5884,0.0,9,9,DUQ-Quant,True
5885,0.0,6,6,DUQ-Quant,True
5886,0.0,1,1,DUQ-Quant,True
5887,0.0,2,2,DUQ-Quant,True
5888,0.0,8,8,DUQ-Quant,True
5889,0.0,3,3,DUQ-Quant,True
5890,0.0,3,3,DUQ-Quant,True
5891,0.0,4,4,DUQ-Quant,True
5892,0.0,5,5,DUQ-Quant,True
5893,0.0,4,4,DUQ-Quant,True
5894,0.0,0,0,DUQ-Quant,True
5895,0.0,6,6,DUQ-Quant,True
5896,0.0,1,1,DUQ-Quant,True
5897,0.0,7,7,DUQ-Quant,True
5898,0.0,8,8,DUQ-Quant,True
5899,0.0,8,8,DUQ-Quant,True
5900,0.0,7,7,DUQ-Quant,True
5901,0.0,7,7,DUQ-Quant,True
5902,0.0,9,9,DUQ-Quant,True
5903,0.0,2,2,DUQ-Quant,True
5904,0.0,5,5,DUQ-Quant,True
5905,0.0,1,1,DUQ-Quant,True
5906,0.0,1,1,DUQ-Quant,True
5907,0.0,1,1,DUQ-Quant,True
5908,0.0,2,2,DUQ-Quant,True
5909,0.0,6,6,DUQ-Quant,True
5910,0.0,3,3,DUQ-Quant,True
5911,0.0,3,3,DUQ-Quant,True
5912,0.0,4,4,DUQ-Quant,True
5913,0.0,1,1,DUQ-Quant,True
5914,0.0,4,4,DUQ-Quant,True
5915,0.0,8,8,DUQ-Quant,True
5916,0.0,7,7,DUQ-Quant,True
5917,0.0,8,8,DUQ-Quant,True
5918,0.0,4,4,DUQ-Quant,True
5919,0.0,7,7,DUQ-Quant,True
5920,0.0,3,3,DUQ-Quant,True
5921,0.0,3,3,DUQ-Quant,True
5922,0.0,2,2,DUQ-Quant,True
5923,0.0,2,2,DUQ-Quant,True
5924,0.0,0,0,DUQ-Quant,True
5925,0.0,6,6,DUQ-Quant,True
5926,0.0,9,9,DUQ-Quant,True
5927,0.0,3,3,DUQ-Quant,True
5928,0.0,1,1,DUQ-Quant,True
5929,0.0,7,7,DUQ-Quant,True
5930,0.0,9,9,DUQ-Quant,True
5931,0.0,9,9,DUQ-Quant,True
5932,0.0,5,5,DUQ-Quant,True
5933,0.0,6,6,DUQ-Quant,True
5934,0.0,4,4,DUQ-Quant,True
5935,0.0,1,1,DUQ-Quant,True
5936,0.0,0,0,DUQ-Quant,True
5937,0.0,3,3,DUQ-Quant,True
5938,0.0,4,4,DUQ-Quant,True
5939,0.0,1,1,DUQ-Quant,True
5940,0.0,6,6,DUQ-Quant,True
5941,0.0,1,1,DUQ-Quant,True
5942,0.0,5,5,DUQ-Quant,True
5943,0.0,1,1,DUQ-Quant,True
5944,0.0,4,4,DUQ-Quant,True
5945,0.0,3,3,DUQ-Quant,True
5946,0.0,9,9,DUQ-Quant,True
5947,0.0,2,2,DUQ-Quant,True
5948,0.0,7,7,DUQ-Quant,True
5949,0.0,4,4,DUQ-Quant,True
5950,0.0,8,8,DUQ-Quant,True
5951,0.0,9,9,DUQ-Quant,True
5952,0.0,2,2,DUQ-Quant,True
5953,0.0,9,9,DUQ-Quant,True
5954,0.0,2,2,DUQ-Quant,True
5955,0.0,3,3,DUQ-Quant,True
5956,0.0,3,3,DUQ-Quant,True
5957,0.0,9,9,DUQ-Quant,True
5958,0.0,6,6,DUQ-Quant,True
5959,0.0,7,7,DUQ-Quant,True
5960,0.0,2,2,DUQ-Quant,True
5961,0.0,4,4,DUQ-Quant,True
5962,0.0,0,0,DUQ-Quant,True
5963,0.0,4,4,DUQ-Quant,True
5964,0.0,9,9,DUQ-Quant,True
5965,0.0,9,9,DUQ-Quant,True
5966,0.0,1,1,DUQ-Quant,True
5967,0.0,0,0,DUQ-Quant,True
5968,0.0,7,7,DUQ-Quant,True
5969,0.0,5,5,DUQ-Quant,True
5970,0.0,3,3,DUQ-Quant,True
5971,0.0,0,0,DUQ-Quant,True
5972,0.0,0,0,DUQ-Quant,True
5973,0.0,3,3,DUQ-Quant,True
5974,0.0,6,6,DUQ-Quant,True
5975,0.0,3,3,DUQ-Quant,True
5976,0.0,0,0,DUQ-Quant,True
5977,0.0,8,8,DUQ-Quant,True
5978,0.0,9,9,DUQ-Quant,True
5979,0.0,4,4,DUQ-Quant,True
5980,0.0,6,6,DUQ-Quant,True
5981,0.0,3,3,DUQ-Quant,True
5982,0.0,0,0,DUQ-Quant,True
5983,2.272884432609699,4,4,DUQ-Quant,True
5984,0.0,2,2,DUQ-Quant,True
5985,0.0,1,1,DUQ-Quant,True
5986,0.0,5,5,DUQ-Quant,True
5987,0.0,6,6,DUQ-Quant,True
5988,0.0,5,5,DUQ-Quant,True
5989,0.0,8,8,DUQ-Quant,True
5990,0.0,5,5,DUQ-Quant,True
5991,0.0,6,6,DUQ-Quant,True
5992,0.0,4,4,DUQ-Quant,True
5993,0.0,3,3,DUQ-Quant,True
5994,0.0,9,9,DUQ-Quant,True
5995,0.0,9,9,DUQ-Quant,True
5996,0.0,6,6,DUQ-Quant,True
5997,0.0,2,2,DUQ-Quant,True
5998,0.0,2,2,DUQ-Quant,True
5999,0.0,1,1,DUQ-Quant,True
6000,0.0,9,9,DUQ-Quant,True
6001,0.0,9,9,DUQ-Quant,True
6002,0.0,9,9,DUQ-Quant,True
6003,0.0,0,0,DUQ-Quant,True
6004,0.0,9,9,DUQ-Quant,True
6005,0.0,9,9,DUQ-Quant,True
6006,0.0,9,9,DUQ-Quant,True
6007,0.0,2,2,DUQ-Quant,True
6008,0.0,8,8,DUQ-Quant,True
6009,0.0,7,7,DUQ-Quant,True
6010,0.0,8,8,DUQ-Quant,True
6011,0.0,2,2,DUQ-Quant,True
6012,0.0,5,5,DUQ-Quant,True
6013,0.0,0,0,DUQ-Quant,True
6014,0.0,9,9,DUQ-Quant,True
6015,0.0,6,6,DUQ-Quant,True
6016,0.0,3,3,DUQ-Quant,True
6017,0.0,1,1,DUQ-Quant,True
6018,0.0,5,5,DUQ-Quant,True
6019,0.0,6,6,DUQ-Quant,True
6020,0.0,0,0,DUQ-Quant,True
6021,0.0,1,1,DUQ-Quant,True
6022,0.0,7,7,DUQ-Quant,True
6023,0.0,7,7,DUQ-Quant,True
6024,0.0,0,0,DUQ-Quant,True
6025,0.0,3,3,DUQ-Quant,True
6026,0.0,5,5,DUQ-Quant,True
6027,0.0,3,3,DUQ-Quant,True
6028,0.0,6,6,DUQ-Quant,True
6029,0.0,2,2,DUQ-Quant,True
6030,0.0,5,5,DUQ-Quant,True
6031,0.0,4,4,DUQ-Quant,True
6032,0.0,9,9,DUQ-Quant,True
6033,0.0,7,7,DUQ-Quant,True
6034,0.0,9,9,DUQ-Quant,True
6035,0.0,0,8,DUQ-Quant,False
6036,0.0,2,2,DUQ-Quant,True
6037,0.0,9,9,DUQ-Quant,True
6038,0.0,1,1,DUQ-Quant,True
6039,0.0,4,4,DUQ-Quant,True
6040,0.0,8,8,DUQ-Quant,True
6041,0.0,7,7,DUQ-Quant,True
6042,0.0,7,7,DUQ-Quant,True
6043,0.0,1,1,DUQ-Quant,True
6044,0.0,9,9,DUQ-Quant,True
6045,0.0,6,6,DUQ-Quant,True
6046,0.0,6,6,DUQ-Quant,True
6047,0.0,5,5,DUQ-Quant,True
6048,0.0,1,1,DUQ-Quant,True
6049,0.0,3,3,DUQ-Quant,True
6050,0.0,5,5,DUQ-Quant,True
6051,0.0,7,7,DUQ-Quant,True
6052,0.0,3,3,DUQ-Quant,True
6053,0.0,3,3,DUQ-Quant,True
6054,0.0,8,8,DUQ-Quant,True
6055,0.0,8,8,DUQ-Quant,True
6056,0.0,8,8,DUQ-Quant,True
6057,0.0,8,8,DUQ-Quant,True
6058,0.0,9,9,DUQ-Quant,True
6059,0.0,4,4,DUQ-Quant,True
6060,0.0,8,8,DUQ-Quant,True
6061,0.0,7,7,DUQ-Quant,True
6062,0.0,0,0,DUQ-Quant,True
6063,0.0,1,1,DUQ-Quant,True
6064,0.0,8,8,DUQ-Quant,True
6065,0.0,3,3,DUQ-Quant,True
6066,0.0,0,0,DUQ-Quant,True
6067,0.0,0,0,DUQ-Quant,True
6068,0.0,8,8,DUQ-Quant,True
6069,0.0,9,9,DUQ-Quant,True
6070,0.0,6,6,DUQ-Quant,True
6071,0.0,4,4,DUQ-Quant,True
6072,0.0,1,1,DUQ-Quant,True
6073,0.0,3,3,DUQ-Quant,True
6074,0.0,7,7,DUQ-Quant,True
6075,0.0,6,6,DUQ-Quant,True
6076,0.0,8,8,DUQ-Quant,True
6077,0.0,7,7,DUQ-Quant,True
6078,0.0,2,2,DUQ-Quant,True
6079,0.0,7,7,DUQ-Quant,True
6080,0.0,0,0,DUQ-Quant,True
6081,0.0,5,5,DUQ-Quant,True
6082,0.0,1,1,DUQ-Quant,True
6083,0.0,0,0,DUQ-Quant,True
6084,0.0,1,1,DUQ-Quant,True
6085,0.0,3,3,DUQ-Quant,True
6086,0.0,0,0,DUQ-Quant,True
6087,0.0,8,8,DUQ-Quant,True
6088,0.0,5,5,DUQ-Quant,True
6089,0.0,3,3,DUQ-Quant,True
6090,2.272884432609699,8,0,DUQ-Quant,False
6091,0.0,8,8,DUQ-Quant,True
6092,0.0,2,2,DUQ-Quant,True
6093,0.0,0,0,DUQ-Quant,True
6094,0.0,5,5,DUQ-Quant,True
6095,0.0,2,2,DUQ-Quant,True
6096,0.0,6,6,DUQ-Quant,True
6097,0.0,1,1,DUQ-Quant,True
6098,0.0,9,9,DUQ-Quant,True
6099,0.0,0,0,DUQ-Quant,True
6100,0.0,9,9,DUQ-Quant,True
6101,0.0,1,1,DUQ-Quant,True
6102,0.0,7,7,DUQ-Quant,True
6103,0.0,9,9,DUQ-Quant,True
6104,0.0,2,2,DUQ-Quant,True
6105,0.0,0,0,DUQ-Quant,True
6106,0.0,4,4,DUQ-Quant,True
6107,0.0,9,9,DUQ-Quant,True
6108,0.0,1,1,DUQ-Quant,True
6109,0.0,3,3,DUQ-Quant,True
6110,0.0,1,1,DUQ-Quant,True
6111,0.0,7,7,DUQ-Quant,True
6112,0.0,7,7,DUQ-Quant,True
6113,0.0,5,5,DUQ-Quant,True
6114,0.0,7,7,DUQ-Quant,True
6115,0.0,1,1,DUQ-Quant,True
6116,0.0,2,2,DUQ-Quant,True
6117,0.0,4,4,DUQ-Quant,True
6118,0.0,7,7,DUQ-Quant,True
6119,2.272884432609699,8,6,DUQ-Quant,False
6120,0.0,1,1,DUQ-Quant,True
6121,0.0,0,0,DUQ-Quant,True
6122,0.0,6,6,DUQ-Quant,True
6123,0.0,0,0,DUQ-Quant,True
6124,0.0,5,5,DUQ-Quant,True
6125,0.0,5,5,DUQ-Quant,True
6126,0.0,4,4,DUQ-Quant,True
6127,0.0,3,3,DUQ-Quant,True
6128,0.0,7,7,DUQ-Quant,True
6129,0.0,1,1,DUQ-Quant,True
6130,2.272884432609699,0,0,DUQ-Quant,True
6131,0.0,9,9,DUQ-Quant,True
6132,0.0,3,3,DUQ-Quant,True
6133,0.0,6,6,DUQ-Quant,True
6134,0.0,6,6,DUQ-Quant,True
6135,0.0,6,6,DUQ-Quant,True
6136,0.0,7,7,DUQ-Quant,True
6137,0.0,0,0,DUQ-Quant,True
6138,0.0,0,0,DUQ-Quant,True
6139,0.0,2,2,DUQ-Quant,True
6140,0.0,1,1,DUQ-Quant,True
6141,0.0,1,1,DUQ-Quant,True
6142,0.0,1,1,DUQ-Quant,True
6143,0.0,8,8,DUQ-Quant,True
6144,0.0,2,2,DUQ-Quant,True
